Dates,Abs_return1,Signals1,Abs_return3,Signals3,Abs_return5,Signals5,Abs_return7,Signals7,Abs_return10,Signals10,Abs_return15,Signals15,Abs_return20,Signals20,Abs_return25,Signals25,Abs_return30,Signals30
2018-04-05,0.026381828711151023,1,0.05691757222369476,1,0.10755450631856678,1,0.09817555938037859,1,0.11545454545454548,1,0.11025266235122166,1,0.13538330130258358,1,0.10555863598558357,1,0.0773335134404971,1
2018-04-06,-0.01742837439658962,0,0.010118587264758894,1,0.0349996698144357,1,0.09478904721989379,1,0.10802403676210681,1,0.10078662733529997,1,0.11742478254669897,1,0.09870311952330879,1,0.049484398017945574,1
2018-04-09,-0.007273655330823581,0,0.0011582266263432395,1,0.030943546249668774,1,0.08033606443549512,1,0.11246961246961229,1,0.08221464839674475,1,0.08750961068008678,1,0.0833449380309148,1,0.04521026467822109,1
2018-04-10,0.015168069927373073,1,-0.009779951100244544,0,0.01798143851508116,1,0.04305619758304147,1,0.08743545611015491,1,0.10787683243319068,1,0.10207926318727312,1,0.09970061964770593,1,0.05609788713559771,1
2018-04-11,0.00037986704653381054,1,0.008166911248644215,1,0.01672994015829099,1,0.046978531672409174,1,0.10373009220452634,1,0.09138002486531271,1,0.10234407701967352,1,0.10496503496503484,1,0.06965881397238016,1
2018-04-12,0.026833744699702677,1,0.04280480750690918,1,0.017177606419660263,1,0.04569476669244654,1,0.12657964171642822,1,0.13461538461538458,1,0.12932414561147088,1,0.15488646878781398,1,0.1245494871084003,1
2018-04-13,-0.019229583975346687,0,0.007470718581829683,1,0.015312958591207737,1,0.023936683611093246,1,0.05084857690021782,1,0.12499116295510793,1,0.11764292737744064,1,0.13453586197062606,1,0.11552751489659996,1
2018-04-16,0.008169421227926854,1,0.015315486361622721,1,0.03110739764766368,1,0.005767663469375073,1,0.0630135170951498,1,0.1470756470756469,1,0.11587952980454896,1,0.12133920458516823,1,0.11704497980782613,1
2018-04-17,0.005235928442311355,1,-0.006040061633281857,0,0.021019309908199002,1,0.02896701333503482,1,0.039378705852023854,1,0.11029259896729782,1,0.13116363891421767,1,0.1252442087636061,1,0.12281556777831937,1
2018-04-18,-0.0016122031375954693,0,0.011814239929617276,1,0.018986140117714045,1,0.034835143646763767,1,0.03603371726401128,1,0.12468566638725886,1,0.11210111893907992,1,0.12327333612390112,1,0.1259440559440559,1
2018-04-19,-0.004037016334389021,0,-0.0004363273701926129,0,-0.011648690292758057,0,0.015257993035771023,1,0.005328819509748728,1,0.11345646437994716,1,0.12139860139860148,1,0.11616899839910921,1,0.14143355398960789,1
2018-04-20,-0.005487652781242303,0,-0.011099398524214155,0,0.0021994595613648027,1,0.009303208657679862,1,0.017546098385758935,1,0.053159875850227634,1,0.12746553552492057,1,0.12010113780025278,1,0.13703122771994858,1
2018-04-23,0.004890895410082807,1,-0.004658095770449067,0,-0.0010596521847535678,0,-0.012265023112480788,0,0.03001478244103084,1,0.061887092499337326,1,0.14586014586014562,1,0.11469708562286973,1,0.12015097504717964,1
2018-04-24,-0.002683139897666109,0,-0.0033050636068845396,0,-0.008929125069758737,0,0.0043989191227300495,1,0.01190250079138977,1,0.030097963392627047,1,0.1003786574870913,1,0.12106333730798924,1,0.11519676248953403,1
2018-04-25,-0.006632046549458814,0,-0.00445196889892141,0,-0.013912179367741029,0,-0.010347191921710408,0,0.004809822163154287,1,0.02162023035840699,1,0.10903883766415201,1,0.09662936869733385,1,0.10764615599274463,1
2018-04-26,0.011463122756188104,1,0.0020591538749532567,1,0.0014342728860063936,1,-0.004216531282941638,0,-0.010231124807395964,0,0.006770735377092496,1,0.11505346479655598,1,0.12300699300699303,1,0.1177698893297141,1
2018-04-27,-0.0004981630238496404,0,0.004254520427954489,1,0.006458490092801528,1,-0.0031053971802993408,0,0.00867215484195305,1,0.024117909781152358,1,0.05996169847454258,1,0.13474726051608354,1,0.12733529990167147,1
2018-04-30,-0.005233318796336706,0,0.005668577187125878,1,-0.0036815175340072503,0,-0.004302818658019625,0,-0.004737268590662702,0,0.026222764959187517,1,0.05797773654916516,1,0.1416416416416415,1,0.11059330875704232,1
2018-05-01,-0.02699317342017893,0,-0.03256740768416455,0,-0.027967215166114,0,-0.02583396037120622,0,-0.03664661747380171,0,-0.016397594175371788,0,0.001288992008249723,1,0.06960413080895012,1,0.0897103177386549,1
2018-05-02,-0.01995365602471688,0,-0.051398666749735256,0,-0.0410027083202118,0,-0.04991888181704729,0,-0.05434445065523885,0,-0.03639010189228531,0,-0.020268965961006358,0,0.06356524168762223,1,0.051664594557259136,1
2018-05-03,-0.0052541704978325,0,-0.05141855076094437,0,-0.05685285509683036,0,-0.0523681411499719,0,-0.05550012471938137,0,-0.06650231124807393,0,-0.05046705535703078,0,0.05165949173725859,1,0.05916083916083914,1
2018-05-04,0.005347946652581648,1,-0.019889289392378995,0,-0.05133636533549302,0,-0.040939724129243515,0,-0.04520943064961114,0,-0.043109407402752375,0,-0.02845658138199436,0,0.0055471174800239,1,0.07649346058677997,1
2018-05-07,-0.0049254613515465895,0,-0.004860107710495054,0,-0.05104277572493254,0,-0.05647923282894318,0,-0.05453637838512404,0,-0.055538240977373254,0,-0.0261584934764445,0,0.003975616220514233,1,0.08336908336908344,1
2018-05-08,0.0012539598732841384,1,0.0016506008186980559,1,-0.02349382080329565,0,-0.05482524453305082,0,-0.050803979227929674,0,-0.05927946921312088,0,-0.03950617283950608,0,-0.02223511214230467,0,0.044475043029259975,1
2018-05-09,0.008898556456397033,1,0.005188152623629039,1,0.005254170497832833,1,-0.04139788313396375,0,-0.03596397304276633,0,-0.04937581516675971,0,-0.03132713119422814,0,-0.01512129206614754,0,0.06915339480301763,1
2018-05-10,-0.0003920031360250542,0,0.009767687434002026,1,0.010167701043179767,1,-0.015190525231719931,0,-0.0472632168877265,0,-0.04589673235220759,0,-0.057010785824345156,0,-0.04081248824525108,0,0.06235245104846543,1
2018-05-11,0.001241830065359384,1,0.009755454485531612,1,0.006041899257896999,1,0.006107973203730577,1,-0.045604635225219625,0,-0.03944068221720587,0,-0.03732797084145034,0,-0.02258661392203143,0,0.011622531862906849,1
2018-05-14,0.007376460604478163,1,0.008232065856526694,1,0.018479408658922836,1,0.018882873365904995,1,-0.03350660737771649,0,-0.03706476974915762,0,-0.03808514616966907,0,-0.008162478308374688,0,0.02252849191624695,1
2018-05-15,0.0018792120269570667,1,0.010522875816993515,1,0.01911541757300106,1,0.015367439416825501,1,-0.004827497425334726,0,-0.032659700932240465,0,-0.04129720344763432,0,-0.0211459322570432,0,-0.0035447280226861277,0
2018-05-16,0.003880732164801781,1,0.013186239310660097,1,0.014046779040899127,1,0.024353220696937683,1,0.01937475371075803,1,-0.022422371984631817,0,-0.03602260729147244,0,-0.017720397443199642,0,-0.0012869184737146488,0
2018-05-17,0.006636170349848536,1,0.012441679626749691,1,0.021176470588235352,1,0.02985960055368797,1,0.03155948765350591,1,-0.027087614421819506,0,-0.025692192566724947,0,-0.03704160246533117,0,-0.020500282113973922,0
2018-05-18,-0.007232462877624135,0,0.003233943470668077,1,0.012533455186370057,1,0.013393440480857333,1,0.01865108031785656,1,-0.0336427636907356,0,-0.027401555053925164,0,-0.025262364104819857,0,-0.010336247049065106,0
2018-05-21,-0.0036748114241507146,0,-0.004316732169319049,0,0.0014256091238984414,1,0.010065359477124058,1,0.019931362196409674,1,-0.03212876557900668,0,-0.03569200049918886,0,-0.03671383157763519,0,-0.006748505688026318,0
2018-05-22,0.0005176653293645916,1,-0.010368663594470084,0,6.467886941341483e-05,1,0.009334812977348506,1,0.01918133280601153,1,-0.00476313079299695,0,-0.032597134455358834,0,-0.041235195634649946,0,-0.021082621082620934,0
2018-05-23,0.02211874272409764,1,0.01888982012765128,1,0.018233361252496527,1,0.024105754276827263,1,0.032536260290082275,1,0.03796138184684095,1,-0.004597845940669032,0,-0.018446059250978197,0,0.00018986140117704942,1
2018-05-24,0.003163756011136387,1,0.02588326646822825,1,0.014720942140296955,1,0.025418795679451378,1,0.03620915032679739,1,0.04674501518552732,1,-0.012765427486144953,0,-0.011349463706660123,0,-0.022865947611710347,0
2018-05-25,-0.004541440645893791,0,0.020695899624886716,1,0.01747147185868081,1,0.016815926808839476,1,0.030223904954631564,1,0.03644841400144472,1,-0.016759080431125728,0,-0.010408828693253103,0,-0.008232262929680156,0
2018-05-29,-0.017171461158281498,0,-0.018539610225259295,0,0.0036883654717225767,1,-0.007232462877624135,0,0.005119232763089787,1,0.023693241816261867,1,-0.028558902736894654,0,-0.03213528016972411,0,-0.03316088013463814,0
2018-05-30,0.0025143446586293194,1,-0.019174971615995906,0,0.005691372396843919,1,0.0025143446586293194,1,0.005756419377789257,1,0.024981873310922165,1,0.0009011328527290807,1,-0.027091284489770495,0,-0.035778508092019656,0
2018-05-31,0.02893890675241151,1,0.013813204916994115,1,0.012401923563654771,1,0.03533065872913177,1,0.030861413568713303,1,0.04534169606690175,1,0.050834099566531066,1,0.007747055489072174,1,-0.006272902304204631,0
2018-06-01,-0.00649999999999995,0,0.024821094706982016,1,0.0026491737101048685,1,0.028068813866252817,1,0.017409114183307706,1,0.03895424836601302,1,0.04951802456094012,1,-0.010150071610934619,0,-0.00873035669743083,0
2018-06-04,0.005473074987418336,1,0.02784565916398729,1,0.012736028386769904,1,0.011326246519868466,1,0.030430017407001575,1,0.04334486585286257,1,0.04964865042358979,1,-0.004236496168462889,0,0.0021946325558064306,1
2018-06-05,0.007070011887630567,1,0.006000000000000005,1,0.03771516987944046,1,0.015264286615365386,1,0.041542642681506425,1,0.043027475375842394,1,0.0623020063357973,1,0.008079163274253176,1,0.004367902158991743,1
2018-06-06,0.02137176938369789,1,0.034222445898339116,1,0.05723472668810303,1,0.0416930680522114,1,0.06325184322856026,1,0.06332061315568205,1,0.08364643069013256,1,0.05818743563336759,1,0.02859287993493087,1
2018-06-07,0.004318734793187451,1,0.0330350997935307,1,0.031937500000000174,1,0.06447037586229132,1,0.044735509997469114,1,0.06378454996456417,1,0.07872729648503851,1,0.08439511362143715,1,0.03993197707375451,1
2018-06-08,0.018472533462539964,1,0.044731610337972016,1,0.05787619526925014,1,0.08141479099678461,1,0.06067869307430307,1,0.07629288274449553,1,0.0990849673202614,1,0.11026013468902662,1,0.047138676131764035,1
2018-06-11,-0.009871550903901016,0,0.012773722627737127,1,0.041731840080085014,1,0.04062499999999991,1,0.05499936636674696,1,0.07343175810714975,1,0.08688556694301197,1,0.09345242004334398,1,0.03731854713102001,1
2018-06-12,-0.001741741741741687,0,0.0066622251832111345,1,0.03261679920477145,1,0.0456089582284851,1,0.07156211720714323,1,0.07551442992105617,1,0.07704769310523596,1,0.09695089757127762,1,0.04095947892528362,1
2018-06-13,-0.023524457012213396,0,-0.03484776403425305,0,-0.012773722627737238,0,0.015453919789776727,1,0.04372990353697759,1,0.049670159099728384,1,0.049738050578875814,1,0.06980423175795925,1,0.04467044284243049,1
2018-06-14,-0.012692544670363515,0,-0.03759759759759751,0,-0.029495487856580516,0,-0.004473161033797246,0,0.0015000000000000568,1,0.013920526449000326,1,0.03240770568906637,1,0.04690970861100219,1,0.05241035071588085,1
2018-06-15,0.007301547678482123,1,-0.02887912881294752,0,-0.04014034253092291,0,-0.018187347931873488,0,0.015412682435832936,1,0.018102687019048824,1,0.03309011776753712,1,0.0549673202614378,1,0.06569391258418067,1
2018-06-18,0.013629886624124898,1,0.008071472581638872,1,-0.017357357357357328,0,-0.009084852522560749,0,0.023650128261277548,1,0.03668736535293382,1,0.05479981948294754,1,0.06802010575102835,1,0.07447297563538458,1
2018-06-19,-0.019680948597274206,0,0.0009360958562154575,1,-0.035015943685698936,0,-0.04620599429115135,0,-0.00354125248508963,0,0.03404035845528952,1,0.03785427720978385,1,0.03933385173665105,1,0.058540126715944885,1
2018-06-20,-0.01895380011222636,0,-0.025153336224521428,0,-0.030499075785582308,0,-0.05495495495495495,0,-0.042883211678832134,0,0.011897106109324707,1,0.01765618936748159,1,0.01772201021926123,1,0.03717619141783657,1
2018-06-21,-0.018748013981569667,0,-0.056292402664873786,0,-0.036445332001997066,0,-0.07105468985018948,0,-0.06486584701108355,0,-0.03499999999999992,0,-0.0230321437610731,0,-0.005218735906191596,0,0.008754736704560395,1
2018-06-22,-0.015025906735751215,0,-0.05181121017519774,0,-0.05780311009231143,0,-0.06296980899568694,0,-0.0956232159847763,0,-0.043281328636134875,0,-0.04074681468399133,0,-0.026625704045058818,0,-0.006013071895424771,0
2018-06-25,-0.015320883745397196,0,-0.04829996822370508,0,-0.08471364831000561,0,-0.06546430354468302,0,-0.10060060060060061,0,-0.06306700869674031,0,-0.0511342035230008,0,-0.03455612146218823,0,-0.022455773875579288,0
2018-06-26,0.027245409015025146,1,-0.0036917098445595764,0,-0.040900305505330636,0,-0.04696115482312113,0,-0.07448408639672699,0,-0.044296719681908514,0,-0.008252208110373305,0,-0.0045942797981103345,0,-0.003175220321409933,0
2018-06-27,-0.013846453877657261,0,-0.0024986849026829017,0,-0.03590721321893875,0,-0.07279506142656333,0,-0.06531115218730754,0,-0.07725060827250618,0,-0.02443729903536984,0,-0.018885008407709347,0,-0.018821550999288728,0
2018-06-28,-0.002175346077785023,0,0.010818030050083527,1,-0.0196243523316062,0,-0.05623792006982964,0,-0.05535446829755375,0,-0.08321724910665618,0,-0.05393749999999997,0,-0.04220450518855978,0,-0.02474067392564916,0
2018-06-29,-0.01090044262403389,0,-0.02671780536956392,0,-0.015518148342977489,0,-0.04849062599300924,0,-0.0724242611981909,0,-0.10965746907706941,0,-0.058127830900855604,0,-0.055632647912198796,0,-0.04173067076292891,0
2018-07-02,-0.007948169917178727,0,-0.020896506262359837,0,-0.008146911519198663,0,-0.03801813471502591,0,-0.09217040523195408,0,-0.10792792792792794,0,-0.07070011887630612,0,-0.0588645292104929,0,-0.0424215073173877,0
2018-07-03,-0.017908839964990264,0,-0.03633480874677941,0,-0.05174543327049341,0,-0.040833771699105736,0,-0.09052933474655511,0,-0.12237530834486499,0,-0.09375,0,-0.05957062729675722,0,-0.05610198006988476,0
2018-07-05,-0.0003427709604443274,0,-0.026048624098316875,0,-0.03876071193144359,0,-0.02624373956594328,0,-0.07327613600254212,0,-0.10154035736290834,0,-0.1130170316301704,0,-0.062250803858521,0,-0.056913723968438856,0
2018-07-06,0.004114661911946094,1,-0.014205884333131413,0,-0.03270132787210156,0,-0.04817005785607509,0,-0.05168393782383429,0,-0.08624563155267118,0,-0.11319726243110673,0,-0.08487500000000003,0,-0.07352568969881046,0
2018-07-09,0.022128124573145724,1,0.025982038801672713,1,-0.0004007480630510152,0,-0.013447593935398738,0,-0.015912677538137965,0,-0.0727959853788489,0,-0.11001427212178883,0,-0.05850528434826374,0,-0.0560111012993566,0
2018-07-10,0.011024989977281852,1,0.03764915649430822,1,0.01871675755739588,1,-0.00039637973178308084,0,0.01041736227045087,1,-0.07517877880325174,0,-0.09123123123123122,0,-0.05330663830319715,0,-0.041249524775060165,0
2018-07-11,-0.024387020025113948,0,0.008195601693757881,1,0.011996983615548018,1,-0.014026182206785975,0,-0.040369238770070925,0,-0.07961843007668801,0,-0.11184645929847781,0,-0.08287773359840955,0,-0.04828831152085622,0
2018-07-12,0.003996748408074735,1,-0.009688627555793028,0,0.016390069949252517,1,-0.0021544469130815314,0,-0.023005932762030223,0,-0.058087067047982166,0,-0.08681454097350583,0,-0.09847931873479321,0,-0.046881028938906666,0
2018-07-13,0.00040483098306465237,1,-0.020091203489524756,0,0.012634885944543317,1,0.016453006101323053,1,-0.0204796194754574,0,-0.039702072538860045,0,-0.07470044932601094,0,-0.10199261098661505,0,-0.07331249999999989,0
2018-07-16,-0.001821002225669499,0,0.002574176940793871,1,-0.011091808098356304,0,0.014949938280071295,1,-0.011488111140796176,0,-0.026827985270910126,0,-0.08308035437705219,0,-0.11988582302568984,0,-0.06894816305988938,0
2018-07-17,0.023581081081081035,1,0.022130760407529815,1,0.0011896107329323335,1,0.034626417156126355,1,0.019928633946004304,1,0.011619365609349064,1,-0.07407860155247237,0,-0.09015015015015004,0,-0.05218044171932679,0
2018-07-18,0.0019143177767508845,1,0.023673028933701934,1,0.028180463351849427,1,0.014165441667780332,1,0.040515527524508155,1,-0.013326399271923584,0,-0.05368165097574651,0,-0.0868178809939234,0,-0.057032803180914526,0
2018-07-19,0.011661615496112887,1,0.03750000000000009,1,0.036029957492746734,1,0.0148040446764921,1,0.053010560965574216,1,0.012195121951219745,1,-0.02414998411185243,0,-0.053912507701786794,0,-0.0659975669099756,0
2018-07-20,0.005991533702377039,1,0.019671265430061258,1,0.041815606663519134,1,0.04640292643273258,1,0.054978828028957816,1,0.02047961947545751,1,0.0004533678756475368,1,-0.036008487269096445,0,-0.06444188722669741,0
2018-07-23,0.005826374053214289,1,0.023652655158782565,1,0.049797297297297316,1,0.04830983064570549,1,0.038153147133502596,1,0.03773710927063867,1,0.02163335086796425,1,-0.03742023418623375,0,-0.07605851569933397,0
2018-07-24,-0.00894638604621234,0,0.0028003907521978455,1,0.016436728496930453,1,0.03851082484656354,1,0.01764589253849702,1,0.03669292398841972,1,0.02824707846410668,1,-0.058859482916692296,0,-0.07519519519519524,0
2018-07-25,0.019547993245876194,1,0.016313847348999877,1,0.034325998155224635,1,0.06074324324324332,1,0.06347378404010295,1,0.07623226160279706,1,0.020542156926477206,1,-0.02119832907288466,0,-0.05547199326153662,0
2018-07-26,0.003248614561436991,1,0.013709210272253358,1,0.02572451970042322,1,0.03967258564921772,1,0.06268133054449754,1,0.08009875188588667,1,0.03823335530652616,1,0.0009532888465204614,1,-0.02957486136783738,0
2018-07-27,-0.021714285714285686,0,0.0006494349915575626,1,-0.0025247620897260736,0,0.015153511661615493,1,0.03918527011533013,1,0.05231525747848664,1,0.017903151218867652,1,-0.002072538860103612,0,-0.03844233649525708,0
2018-07-30,-0.005062305295950198,0,-0.023504681826867935,0,-0.013323035335006672,0,-0.0016281341582546904,0,0.035810810810810834,1,0.024321796071094637,1,0.0239113010953782,1,0.008022093634928895,1,-0.050244718418933076,0
2018-07-31,0.001435094585779506,1,-0.02526984126984122,0,-0.0029874009611636776,0,-0.006150061500614923,0,0.013400224437256636,1,0.01460577622100323,1,0.033595906550865307,1,0.02517529215358949,1,-0.06167104700201698,0
2018-08-01,-0.021821261073475928,0,-0.025376427829699066,0,-0.04344225746862873,0,-0.03346849456136969,0,-0.010607458163130912,0,0.017274082102695987,1,0.02947830259820372,1,-0.02379249821231244,0,-0.06371968327202449,0
2018-08-02,0.0041286541919158815,1,-0.01637312459230278,0,-0.04260317460317464,0,-0.02071697623067925,0,-0.01797460110713134,0,0.0174077322717765,1,0.03408311617062121,1,-0.005998681608437639,0,-0.04169049888782972,0
2018-08-03,0.00039790437031639314,1,-0.01739187076602411,0,-0.020963136033229635,0,-0.039110771386712595,0,-0.023434971191817255,0,0.01740068793417393,1,0.03025542958612215,1,-0.0034352910087864785,0,-0.022992227979274693,0
2018-08-06,0.007954922108054374,1,0.012519144969035167,1,-0.008153946510110921,0,-0.034603174603174525,0,-0.021368346527643634,0,0.027364864864865,1,0.01596953093679021,1,0.015562383115148348,1,-0.00019726459758018233,0
2018-08-07,0.01104899704044704,1,0.019497314145500377,1,0.0013678999478894394,1,-0.0022715472481829035,0,-0.0016235874788933513,0,0.01478645455145533,1,0.015993655409424212,1,0.03500976233757491,1,0.02657762938230368,1
2018-08-08,0.0024718662590257345,1,0.02161087172688103,1,0.02623693147765893,1,0.005283757338551798,1,-0.01834511752340906,0,0.015351166161549745,1,0.04396423248882275,1,0.056488654281209305,1,0.0018201911200677046,1
2018-08-09,0.01343196418142889,1,0.027162117724432777,1,0.03574507593341747,1,0.017326732673267342,1,-0.008380952380952378,0,0.017127971344838677,1,0.053775048917077184,1,0.07104649567960508,1,0.029531970995385848,1
2018-08-10,-0.015622999103598434,0,6.504911207971809e-05,1,0.019158104076897775,1,0.023773057201837977,1,-0.002206645898234716,0,-0.004725836732051514,0,0.036892156201524307,1,0.04999317033192208,1,0.015656999405430527,1
2018-08-13,-0.0032522440483934156,0,-0.005645318279151268,0,0.00782637290365007,1,0.016247761787917092,1,-0.00039138943248528957,0,-0.013709210272253247,0,0.03540540540540538,1,0.023920887344647923,1,0.023510553032327186,1
2018-08-14,0.005090054815974909,1,-0.013830195927775568,0,0.00188642425030916,1,0.021014252568777092,1,0.0032569046378321254,1,0.00025977399662302503,1,0.016700772328206437,1,0.017910250479148848,1,0.03696222985255515,1
2018-08-15,-0.03557979483184015,0,-0.03382333810329141,0,-0.03614301472973869,0,-0.023084511673791663,0,-0.010854365052940018,0,-0.05382508440028033,0,-0.021346685992884473,0,0.00623221785665895,1,0.018303969287721822,1
2018-08-16,-0.001952336071091909,0,-0.03256329939963465,0,-0.05077474708669483,0,-0.035646913419631776,0,-0.01684461834339146,0,-0.058730158730158744,0,-0.03451644415499844,0,0.00026988732204302757,1,0.01666438074338239,1
2018-08-17,0.006340640809443521,1,-0.03135956369302695,0,-0.029595420840379916,0,-0.031925248199338285,0,-0.011004308916141792,0,-0.031736760124610686,0,-0.03418139444552337,0,0.0062048964726511,1,0.018918180576424026,1
2018-08-20,0.01588578322943901,1,0.020331223912750884,1,-0.01096319498825371,0,-0.029581252401075675,0,-0.003222624136797192,0,-0.011350293542074397,0,-0.024522108515157348,0,0.02405405405405414,1,0.012695443004142826,1
2018-08-21,0.0065320665083135054,1,0.029005059021922408,1,-0.009544215037008197,0,-0.007740340835176274,0,-0.007675795225395077,0,-0.006318394997394505,0,-0.009286920379269925,0,0.0069971615288138,1,0.008195096160200865,1
2018-08-22,0.014028187479514731,1,0.036865741671693764,1,0.041402989093846765,1,0.009462281388671334,1,0.0037635455194340306,1,0.030099220882999322,1,-0.014650614688833774,0,0.019172486493609142,1,0.04789323939845547,1
2018-08-23,-0.004589824810912191,0,0.01596727368698847,1,0.03865092748735233,1,-0.00025970653161944135,0,-0.014086310667179025,0,0.021155249021818312,1,-0.022349206349206452,0,0.0028003907521978455,1,0.038931246204709336,1
2018-08-24,0.003571892453565484,1,0.012979351032448294,1,0.035793283732153736,1,0.040325838158072,1,0.00513854559646143,1,0.024395094464700007,1,0.0029205607476634476,1,0.00038842493688107105,1,0.042220273824779,1
2018-08-27,0.0008412605966479081,1,-0.00019393625961605654,0,0.020453945632092907,1,0.043237774030354004,1,0.009266510049595222,1,0.017165406116409043,1,0.008871493803000563,1,-0.004569736757417786,0,0.04499999999999993,1
2018-08-28,0.008276218802534707,1,0.012728925834524007,1,0.022222222222222143,1,0.04524431932435147,1,0.01246591351772497,1,0.014375853769596159,1,0.015763418447107824,1,0.012728925834524007,1,0.029374876229454117,1
2018-08-29,0.004681287674746626,1,0.01384844366789606,1,0.012799793134656401,1,0.033716020058062623,1,0.05473273192406092,1,0.016611511258191936,1,0.04328427781847233,1,-0.0020383463914900313,0,0.032217683489260684,1
2018-08-30,-0.0957426437735367,0,-0.08399068925384723,0,-0.0799454474607092,0,-0.07132087840052459,0,-0.044384485666104645,0,-0.09290562171853001,0,-0.060481464288082765,0,-0.10050793650793655,0,-0.07736893520026067,0
2018-08-31,0.010517399590597831,1,-0.08195459792227777,0,-0.07357794602989709,0,-0.07453616911241845,0,-0.040418258596420675,0,-0.06881748406400423,0,-0.05097779250911505,0,-0.07087227414330233,0,-0.07321810060205869,0
2018-09-04,-0.04701033808326338,0,-0.12918874066509212,0,-0.1178714599767231,0,-0.11397584101831393,0,-0.0998284507785695,0,-0.10969720699556251,0,-0.1027293653403486,0,-0.11004566210045663,0,-0.12190255519083482,0
2018-09-05,0.003738180752034026,1,-0.03338744970706564,0,-0.12184173400025655,0,-0.11382902996181976,0,-0.10232710586692895,0,-0.11089468900142851,0,-0.10921745918168213,0,-0.10799895779051594,0,-0.11066372256137158,0
2018-09-06,-0.003943332846502057,0,-0.04721989382509073,0,-0.1293802259526392,0,-0.11806543385490753,0,-0.11823647294589168,0,-0.08172882725191855,0,-0.11491791577444688,0,-0.09169607777851752,0,-0.1311548506274285,0
2018-09-07,-0.028225806451612878,0,-0.02843949278018032,0,-0.06437495588339082,0,-0.14999358727715784,0,-0.13917391869073892,0,-0.10590219224283293,0,-0.15129978230247143,0,-0.12096292857616542,0,-0.15841269841269834,0
2018-09-10,0.030252734817050042,1,-0.0027749379290199494,0,-0.04610226320201172,0,-0.12835897108572147,0,-0.11628809939817508,0,-0.08465714860245321,0,-0.11174710550279698,0,-0.09472986410341389,0,-0.11370716510903434,0
2018-09-11,0.01288810779144689,1,0.014076246334310705,1,0.013853258081067077,1,-0.023646502435236805,0,-0.10565110565110569,0,-0.08735814198997105,0,-0.09736361263377713,0,-0.09029924366984554,0,-0.09771689497716907,0
2018-09-12,0.009181607865818453,1,0.05311203319502078,1,0.019351540820797375,1,-0.02493713327745173,0,-0.10484801846864178,0,-0.08495575221238938,0,-0.0936891312816518,0,-0.0919794444805827,0,-0.09073736321000525,0
2018-09-13,0.0006447453255964408,1,0.02284710017574687,1,0.02404692082111448,1,0.023821740086491294,1,-0.10844450118082583,0,-0.09703277522787501,0,-0.05964723306853359,0,-0.09363441697488806,0,-0.06985416527934996,0
2018-09-14,-0.0010022909507446665,0,0.008820127241179865,1,0.05273481705016958,1,0.018986417409084133,1,-0.015034940354344606,0,-0.09377841278088062,0,-0.0587521079258011,0,-0.10654373159175323,0,-0.07460706943431261,0
2018-09-17,-0.006664755625626961,0,-0.007020560212049554,0,0.015011716461628577,1,0.01620234604105586,1,-0.031782620843811005,0,-0.10302206691257354,0,-0.07091628125209459,0,-0.09841290490438404,0,-0.08114020550215428,0
2018-09-18,-0.005843734218310415,0,-0.01345933562428403,0,-0.003759398496240518,0,0.03960769520935492,1,0.010041779667228745,1,-0.10901331953963522,0,-0.09078912641858006,0,-0.10075698251109366,0,-0.093719171325222,0
2018-09-19,0.00907111756168355,1,-0.0035115379102764743,0,-0.003868471953578312,0,0.018233743409490355,1,0.01540820797429543,1,-0.1083108888033858,0,-0.08849557522123896,0,-0.09719516945851192,0,-0.09549209653288215,0
2018-09-20,0.025314635023372833,1,0.02856936728951731,1,0.020690148911798323,1,0.030725853094274225,1,0.045234604105571785,1,-0.08999808514712448,0,-0.07835024888486652,0,-0.040191194291100074,0,-0.07488157809356966,0
2018-09-21,-0.0066633934207757095,0,0.027721335268505065,1,0.014906120108929333,1,0.014542589010674067,1,0.06842700867597129,1,-0.0003529328721676439,0,-0.08027016495648776,0,-0.04472175379426646,0,-0.09322576514278402,0
2018-09-24,-0.007908487501765316,0,0.010427903631787139,1,0.013635379842724005,1,0.005870561282932396,1,0.028851786760398346,1,-0.018580609108689528,0,-0.0907914320843849,0,-0.05824787184127622,0,-0.08611942240145709,0
2018-09-25,-0.00327402135231325,0,-0.017745668794276526,0,0.0162554426705368,1,0.0035832019492618716,1,0.01243493348756508,1,0.026460455911456293,1,-0.09452993663519982,0,-0.07600950118764849,0,-0.08613938919342223,0
2018-09-26,0.018923164810054294,1,0.007555430024007936,1,0.026177633944624246,1,0.029435105692229957,1,0.02220789454831995,1,0.04198919234701326,1,-0.08496857765807364,0,-0.06463454605047536,0,-0.07356187508115841,0
2018-09-27,0.009531151447193409,1,0.025266903914590744,1,0.010380865539735051,1,0.045355587808417974,1,0.031285796105383845,1,0.056085043988269856,1,-0.08055147762813542,0,-0.06878272674381014,0,-0.03022754813518236,0
2018-09-28,0.002429711905588272,1,0.031133961725221537,1,0.01962999576331037,1,0.038475368572455926,1,0.034828722946825375,1,0.08940022632968692,1,0.01927013482035722,1,-0.06221587219119351,0,-0.025969645868465396,0
2018-10-01,-0.021329639889196783,0,-0.009601233443128465,0,0.005836298932384354,1,-0.008767622922073337,0,0.019551258927927195,1,0.03485647334504982,1,-0.012852752165409376,0,-0.08548501909014439,0,-0.052751524901132774,0
